,borough,neighborhood,building_class_category,tax_class_at_present,block,lot,building_class_at_present,address,apartment_number,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date,price_per_sqft,latitude,longitude
74414,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,138,155.0,A1,216 BARD AVENUE,,10310.0,1.0,0.0,1.0,3960.0,1470.0,1925.0,1,A1,580000.0,3/15/19,394.5578231292517,,
74415,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,138,177.0,A3,465 HENDERSON AVENUE,,10310.0,1.0,0.0,1.0,18185.0,2400.0,1915.0,1,A3,0.0,2/27/19,0.0,,
74416,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,138,386.0,A2,1 CURTIS COURT,,10310.0,1.0,0.0,1.0,5000.0,1196.0,1955.0,1,A2,285000.0,11/22/19,238.2943143812709,,
74417,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,149,18.0,A1,16 PELTON AVENUE,,10310.0,1.0,0.0,1.0,4250.0,1836.0,1899.0,1,A1,0.0,9/13/19,0.0,,
74418,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,149,60.0,A9,93 DELAFIELD PLACE,,10310.0,1.0,0.0,1.0,4000.0,1204.0,1925.0,1,A9,420000.0,1/30/19,348.8372093023256,,
74419,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,149,133.0,A1,113 PELTON AVENUE,,10310.0,1.0,0.0,1.0,3515.0,1538.0,1925.0,1,A1,585000.0,4/30/19,380.36410923276975,,
74420,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,149,335.0,A9,102 DELAFIELD PL,,10310.0,1.0,0.0,1.0,2000.0,1232.0,1925.0,1,A9,475000.0,6/24/19,385.5519480519481,,
74421,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,149,484.0,A1,7 DAVIS COURT,,10310.0,1.0,0.0,1.0,2325.0,1216.0,1925.0,1,A1,452000.0,8/9/19,371.7105263157895,,
74422,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,150,24.0,A2,32 PELTON AVENUE,,10310.0,1.0,0.0,1.0,3936.0,960.0,1955.0,1,A2,1000.0,8/8/19,1.0416666666666667,,
74423,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,150,58.0,A1,90 PELTON AVENUE,,10310.0,1.0,0.0,1.0,7200.0,1440.0,1925.0,1,A1,600000.0,2/4/19,416.66666666666674,,
74424,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,150,100.0,A1,173 HARRISON PLACE,,10310.0,1.0,0.0,1.0,3103.0,1304.0,1925.0,1,A1,450000.0,9/16/19,345.09202453987734,,
74425,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,150,144.0,A1,15 BEMENT AVE,,10310.0,1.0,0.0,1.0,11175.0,3661.0,1899.0,1,A1,0.0,2/1/19,0.0,,
74426,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,150,144.0,A1,15 BEMENT AVENUE,,10310.0,1.0,0.0,1.0,11175.0,3661.0,1899.0,1,A1,760000.0,2/15/19,207.5935536738596,,
74427,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,150,175.0,A5,15 HOWARD COURT,,10310.0,1.0,0.0,1.0,3240.0,1442.0,1925.0,1,A5,470000.0,9/12/19,325.9361997226075,,
74428,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,150,200.0,A2,128 PELTON AVENUE,,10310.0,1.0,0.0,1.0,7200.0,1515.0,1915.0,1,A2,780000.0,6/28/19,514.8514851485148,,
74429,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,150,212.0,A1,146 PELTON AVENUE,,10310.0,1.0,0.0,1.0,3552.0,1440.0,1915.0,1,A1,545000.0,8/13/19,378.47222222222223,,
74430,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,150,218.0,A1,160 PELTON AVENUE,,10310.0,1.0,0.0,1.0,3552.0,1192.0,1915.0,1,A1,492000.0,1/25/19,412.751677852349,,
74431,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,150,233.0,A1,194 PELTON AVENUE,,10310.0,1.0,0.0,1.0,3040.0,1156.0,1915.0,1,A1,525000.0,8/8/19,454.15224913494814,,
74432,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,150,354.0,A1,176 BEMENT COURT,,10310.0,1.0,0.0,1.0,3000.0,1300.0,1925.0,1,A1,0.0,5/15/19,0.0,,
74433,5,LIVINGSTON,01 ONE FAMILY DWELLINGS,1,150,406.0,A5,28 ELIZABETH AVE,,10310.0,1.0,0.0,1.0,2996.0,1622.0,1930.0,1,A5,280980.0,3/12/19,173.23057953144263,,
74450,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,689,208.0,A1,325 TODT HILL ROAD,,10314.0,1.0,0.0,1.0,6000.0,2880.0,1975.0,1,A1,900000.0,6/19/19,312.5,,
74451,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,689,310.0,A1,561 VALLEYVIEW PLACE,,10314.0,1.0,0.0,1.0,6000.0,2800.0,1975.0,1,A1,0.0,5/10/19,0.0,,
74452,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,689,326.0,A1,533 VALLEYVIEW PLACE,,10314.0,1.0,0.0,1.0,7400.0,2160.0,1975.0,1,A1,500000.0,4/2/19,231.48148148148152,,
74453,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,689,416.0,A1,132 FINE BOULEVARD,,10314.0,1.0,0.0,1.0,4000.0,1614.0,1975.0,1,A1,0.0,6/10/19,0.0,,
74454,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,690,65.0,A2,180 MELHORN ROAD,,10314.0,1.0,0.0,1.0,4200.0,2110.0,1965.0,1,A2,0.0,10/22/19,0.0,,
74455,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,690,81.0,A2,25 ATHENA PLACE,,10314.0,1.0,0.0,1.0,4200.0,2048.0,1965.0,1,A2,0.0,10/9/19,0.0,,
74456,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,690,99.0,A2,8 ATHENA PLACE,,10314.0,1.0,0.0,1.0,4200.0,2048.0,1965.0,1,A2,675000.0,9/20/19,329.58984375,,
74457,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,690,114.0,A1,135 FINE BOULEVARD,,10314.0,1.0,0.0,1.0,5529.0,1900.0,1965.0,1,A1,560038.0,10/28/19,294.75684210526316,,
74458,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,690,332.0,A2,28 SCHMIDTS LANE,,10314.0,1.0,0.0,1.0,3920.0,1118.0,1955.0,1,A2,0.0,11/5/19,0.0,,
74459,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,694,469.0,A2,83 LORTEL AVENUE,,10314.0,1.0,0.0,1.0,5600.0,1296.0,1950.0,1,A2,600000.0,5/6/19,462.96296296296305,,
74460,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,696,24.0,A3,112 BOLIVAR STREET,,10314.0,1.0,0.0,1.0,8491.0,4394.0,1998.0,1,A3,1450000.0,1/17/19,329.9954483386436,,
74461,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,697,40.0,A2,242 LA GUARDIA AVENUE,,10314.0,1.0,0.0,1.0,5670.0,2184.0,1975.0,1,A2,780000.0,6/11/19,357.1428571428572,,
74462,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,697,62.0,A2,45 OCEAN TERRACE,,10314.0,1.0,0.0,1.0,6500.0,1820.0,1965.0,1,A2,0.0,9/17/19,0.0,,
74463,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,698,17.0,A2,22 CROAK AVENUE,,10314.0,1.0,0.0,1.0,4000.0,1196.0,1960.0,1,A2,0.0,1/22/19,0.0,,
74464,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,698,41.0,A2,216 LA GUARDIA AVENUE,,10314.0,1.0,0.0,1.0,5700.0,2093.0,1965.0,1,A2,0.0,9/13/19,0.0,,
74465,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,699,19.0,A2,28 LINCOLN STREET,,10314.0,1.0,0.0,1.0,6000.0,1196.0,1960.0,1,A2,719000.0,1/30/19,601.1705685618729,,
74466,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,700,23.0,A2,36 TILLMAN STREET,,10314.0,1.0,0.0,1.0,4000.0,864.0,1950.0,1,A2,360000.0,4/2/19,416.66666666666674,,
74467,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,700,25.0,A2,40 TILLMAN STREET,,10314.0,1.0,0.0,1.0,4000.0,1080.0,1950.0,1,A2,0.0,1/22/19,0.0,,
74468,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,700,29.0,A2,48 TILLMAN STREET,,10314.0,1.0,0.0,1.0,4000.0,1965.0,1960.0,1,A2,630000.0,12/11/19,320.61068702290083,,
74469,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,700,57.0,A1,49 LINCOLN STREET,,10314.0,1.0,0.0,1.0,4674.0,1224.0,1920.0,1,A1,554000.0,5/22/19,452.61437908496737,,
74470,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,701,15.0,A1,20 NORWALK AVENUE,,10314.0,1.0,0.0,1.0,4000.0,1934.0,1920.0,1,A1,0.0,5/3/19,0.0,,
74471,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,701,68.0,A5,23 TILLMAN STREET,,10314.0,1.0,0.0,1.0,2401.0,1434.0,2014.0,1,A5,688888.0,8/9/19,480.39609483960953,,
74472,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,704,8.0,A2,12 FRANKLIN PLACE,,10314.0,1.0,0.0,1.0,3920.0,1020.0,1955.0,1,A2,0.0,4/30/19,0.0,,
74473,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,705,214.0,A2,36 POLAND PLACE,,10314.0,1.0,0.0,1.0,4000.0,2304.0,1975.0,1,A2,173000.0,6/11/19,75.08680555555556,,
74474,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,705,244.0,A1,171 WESTWOOD AVENUE,,10314.0,1.0,0.0,1.0,4000.0,3636.0,1975.0,1,A1,0.0,2/19/19,0.0,,
74475,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,705,290.0,A2,8 WALDO PLACE,,10314.0,1.0,0.0,1.0,4000.0,2132.0,1975.0,1,A2,655000.0,2/4/19,307.22326454033765,,
74476,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,705,379.0,A2,23 WALDO PLACE,,10314.0,1.0,0.0,1.0,4040.0,2132.0,1975.0,1,A2,685000.0,3/26/19,321.29455909943715,,
74477,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,752,32.0,A2,185 ELVIN STREET,,10314.0,1.0,0.0,1.0,5500.0,800.0,1956.0,1,A2,570000.0,1/16/19,712.5,,
74478,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,752,125.0,A1,167 FANNING STREET,,10314.0,1.0,0.0,1.0,4830.0,1728.0,1955.0,1,A1,0.0,2/1/19,0.0,,
74479,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,752,173.0,A1,144 FANNING STREET,,10314.0,1.0,0.0,1.0,6300.0,2160.0,1960.0,1,A1,0.0,9/30/19,0.0,,
74480,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,752,274.0,A2,236 GOWER ST,,10314.0,1.0,0.0,1.0,4000.0,880.0,1965.0,1,A2,505000.0,6/12/19,573.8636363636364,,
74481,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,752,463.0,A2,316 WESTWOOD AVENUE,,10314.0,1.0,0.0,1.0,5000.0,1000.0,1965.0,1,A2,400000.0,2/7/19,400.0,,
74482,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,752,470.0,A2,264 ELVIN STREET,,10314.0,1.0,0.0,1.0,6545.0,1000.0,1965.0,1,A2,550000.0,2/12/19,550.0,,
74483,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,752,509.0,A2,207 FANNING STREET,,10314.0,1.0,0.0,1.0,5500.0,1056.0,1965.0,1,A2,470000.0,3/13/19,445.0757575757576,,
74484,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,752,551.0,A5,307 GOWER STREET,,10314.0,1.0,0.0,1.0,2625.0,1384.0,1975.0,1,A5,610000.0,9/26/19,440.7514450867052,,
74485,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,752,595.0,A1,246 FANNING STREET,,10314.0,1.0,0.0,1.0,4200.0,2885.0,1950.0,1,A1,999999.0,8/19/19,346.6201039861352,,
74486,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,752,675.0,A2,280 MELBA STREET,,10314.0,1.0,0.0,1.0,3828.0,1108.0,1950.0,1,A2,0.0,5/15/19,0.0,,
74487,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,756,40.0,A5,342 GOWER STREET,,10314.0,1.0,0.0,1.0,2678.0,1216.0,1975.0,1,A5,585000.0,4/26/19,481.0855263157895,,
74488,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,759,79.0,A1,171 MOUNTAINVIEW AVENUE,,10314.0,1.0,0.0,1.0,4680.0,1584.0,1920.0,1,A1,725000.0,5/6/19,457.7020202020202,,
74489,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,760,89.0,A5,162 SOUTH GANNON AVENUE,,10314.0,1.0,0.0,1.0,760.0,736.0,1988.0,1,A5,357500.0,1/2/19,485.73369565217394,,
74490,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,761,33.0,A0,224 GANSEVOORT BOULEVARD,,10314.0,1.0,0.0,1.0,4840.0,1170.0,1945.0,1,A0,645000.0,8/12/19,551.2820512820513,,
74491,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,763,10.0,A2,45 SUFFOLK AVENUE,,10314.0,1.0,0.0,1.0,5960.0,1092.0,1960.0,1,A2,720000.0,3/18/19,659.3406593406594,,
74492,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,763,14.0,A0,37 SUFFOLK AVENUE,,10314.0,1.0,0.0,1.0,5960.0,1044.0,1950.0,1,A0,671000.0,8/26/19,642.7203065134099,,
74493,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,763,20.0,A2,25 SUFFOLK AVENUE,,10314.0,1.0,0.0,1.0,5960.0,816.0,1950.0,1,A2,515000.0,6/11/19,631.1274509803923,,
74494,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,763,162.0,A0,280 MOUNTAINVIEW AVENUE,,10314.0,1.0,0.0,1.0,4280.0,1105.0,1950.0,1,A0,0.0,7/3/19,0.0,,
74495,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,763,174.0,A1,260 MOUNTAINVIEW AVENUE,,10314.0,1.0,0.0,1.0,5130.0,2221.0,1960.0,1,A1,850000.0,2/22/19,382.7104907699234,,
74496,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,763,197.0,A0,249 MOUNTAINVIEW AVENUE,,10314.0,1.0,0.0,1.0,4200.0,1189.0,1960.0,1,A0,557000.0,12/3/19,468.46089150546686,,
74497,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,763,210.0,A0,273 MOUNTAINVIEW AVENUE,,10314.0,1.0,0.0,1.0,5440.0,1105.0,1960.0,1,A0,0.0,6/19/19,0.0,,
74498,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,764,14.0,A1,211 PERRY AVENUE,,10314.0,1.0,0.0,1.0,9920.0,2286.0,1920.0,1,A1,0.0,5/15/19,0.0,,
74499,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,764,14.0,A1,211 PERRY AVENUE,,10314.0,1.0,0.0,1.0,9920.0,2286.0,1920.0,1,A1,0.0,9/12/19,0.0,,
74500,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,765,60.0,A1,192 PERRY AVENUE,,10314.0,1.0,0.0,1.0,5040.0,1380.0,1930.0,1,A1,460000.0,10/1/19,333.3333333333333,,
74501,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,765,70.0,A2,210 PERRY AVENUE,,10314.0,1.0,0.0,1.0,7560.0,1728.0,1960.0,1,A2,550000.0,5/8/19,318.287037037037,,
74502,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,767,6.0,A0,51 LIVINGSTON AVENUE,,10314.0,1.0,0.0,1.0,4000.0,1147.0,1945.0,1,A0,350000.0,12/13/19,305.1438535309503,,
74503,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,767,6.0,A0,51 LIVINGSTON AVENUE,,10314.0,1.0,0.0,1.0,4000.0,1147.0,1945.0,1,A0,0.0,7/11/19,0.0,,
74504,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,768,17.0,A0,29 GRAVES STREET,,10314.0,1.0,0.0,1.0,4000.0,944.0,1945.0,1,A0,405000.0,7/15/19,429.0254237288136,,
74505,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,768,28.0,A2,562 WESTWOOD AVENUE,,10314.0,1.0,0.0,1.0,5100.0,864.0,1950.0,1,A2,132897.0,5/13/19,153.81597222222226,,
74506,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,769,25.0,A5,15 WELLBROOK AVENUE,,10314.0,1.0,0.0,1.0,1900.0,1440.0,1994.0,1,A5,530000.0,1/4/19,368.0555555555555,,
74507,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,770,47.0,A5,20 WELLBROOK AVENUE,,10314.0,1.0,0.0,1.0,1900.0,1200.0,2005.0,1,A5,515000.0,3/1/19,429.16666666666674,,
74508,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,796,15.0,A2,978 MANOR ROAD,,10314.0,1.0,0.0,1.0,6240.0,1215.0,1955.0,1,A2,0.0,5/16/19,0.0,,
74509,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,796,133.0,A5,451 FANNING STREET,,10314.0,1.0,0.0,1.0,2500.0,2372.0,1984.0,1,A5,680000.0,4/9/19,286.67790893760537,,
74510,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,796,137.0,A5,445 FANNING STREET,,10314.0,1.0,0.0,1.0,2500.0,2372.0,1984.0,1,A5,0.0,10/29/19,0.0,,
74511,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,796,150.0,A5,390 ELVIN STREET,,10314.0,1.0,0.0,1.0,2400.0,1440.0,2003.0,1,A5,620000.0,2/5/19,430.5555555555555,,
74512,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,796,153.0,A5,394 ELVIN STREET,,10314.0,1.0,0.0,1.0,2400.0,1440.0,2003.0,1,A5,544719.0,3/7/19,378.2770833333333,,
74513,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,799,27.0,A9,1086 MANOR ROAD,,10314.0,1.0,0.0,1.0,2730.0,1330.0,1970.0,1,A9,0.0,9/10/19,0.0,,
74514,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,801,239.0,A5,484 MELBA STREET,,10314.0,1.0,0.0,1.0,1400.0,1806.0,1991.0,1,A5,0.0,4/22/19,0.0,,
74515,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,801,245.0,A5,92 PORTAGE AVENUE,,10314.0,1.0,0.0,1.0,1232.0,1806.0,1991.0,1,A5,465000.0,7/1/19,257.4750830564784,,
74516,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,801,248.0,A5,86 PORTAGE AVENUE,,10314.0,1.0,0.0,1.0,1232.0,1806.0,1991.0,1,A5,468000.0,2/1/19,259.13621262458474,,
74517,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,801,254.0,A5,476 GOWER STREET,,10314.0,1.0,0.0,1.0,1260.0,1806.0,1991.0,1,A5,480000.0,7/15/19,265.78073089701,,
74518,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,802,60.0,A1,31 CHERRY PLACE,,10314.0,1.0,0.0,1.0,4100.0,2278.0,1970.0,1,A1,820000.0,7/9/19,359.96488147497803,,
74519,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,803,60.0,A5,268 SUFFOLK AVENUE,,10314.0,1.0,0.0,1.0,3000.0,1000.0,1965.0,1,A5,325000.0,5/14/19,325.0,,
74520,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,804,1.0,A1,460 GOWER STREET,,10314.0,1.0,0.0,1.0,9750.0,1460.0,1915.0,1,A1,0.0,5/8/19,0.0,,
74521,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,806,12.0,A9,183 LIVINGSTON AVENUE,,10314.0,1.0,0.0,1.0,6000.0,2660.0,1986.0,1,A9,630000.0,1/18/19,236.84210526315792,,
74522,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,806,25.0,A1,170 SUFFOLK AVENUE,,10314.0,1.0,0.0,1.0,6240.0,1800.0,1960.0,1,A1,0.0,5/22/19,0.0,,
74523,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,806,31.0,A5,178 SUFFOLK AVENUE,,10314.0,1.0,0.0,1.0,1560.0,1350.0,1990.0,1,A5,525000.0,1/25/19,388.88888888888886,,
74524,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,806,33.0,A5,182 SUFFOLK AVENUE,,10314.0,1.0,0.0,1.0,4167.0,1350.0,1990.0,1,A5,625000.0,1/31/19,462.96296296296305,,
74525,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,807,3.0,A5,155 LIVINGSTON AVENUE,,10314.0,1.0,0.0,1.0,2095.0,1834.0,1996.0,1,A5,628000.0,8/26/19,342.4209378407852,,
74526,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,808,20.0,A5,206 HOLDEN BOULEVARD,,10314.0,1.0,0.0,1.0,2220.0,1288.0,1995.0,1,A5,0.0,8/1/19,0.0,,
74527,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,808,139.0,A2,329 GANSEVOORT BOULEVARD,,10314.0,1.0,0.0,1.0,4000.0,1251.0,1960.0,1,A2,500000.0,6/12/19,399.6802557953637,,
74528,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,809,15.0,A5,77 GRAVES STREET,,10314.0,1.0,0.0,1.0,3000.0,1584.0,1995.0,1,A5,0.0,3/11/19,0.0,,
74529,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,811,5.0,A5,337 BRADLEY AVENUE,,10314.0,1.0,0.0,1.0,2300.0,1382.0,2018.0,1,A5,606877.0,10/15/19,439.1295224312591,,
74530,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,811,6.0,A5,339 BRADLEY AVENUE,,10314.0,1.0,0.0,1.0,2300.0,1382.0,2018.0,1,A5,608914.0,11/15/19,440.60347322720696,,
74531,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,811,13.0,A1,321 BRADLEY AVENUE,,10314.0,1.0,0.0,1.0,4560.0,2000.0,1970.0,1,A1,0.0,5/15/19,0.0,,
74532,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,813,25.0,A5,126 GRAVES STREET,,10314.0,1.0,0.0,1.0,2402.0,1425.0,1997.0,1,A5,630000.0,8/12/19,442.10526315789474,,
74533,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,814,4.0,A5,381 BRADLEY AVENUE,,10314.0,1.0,0.0,1.0,4514.0,1980.0,1989.0,1,A5,680000.0,11/14/19,343.43434343434336,,
74534,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,814,39.0,A5,275 HAROLD STREET,,10314.0,1.0,0.0,1.0,2000.0,1500.0,2003.0,1,A5,120000.0,3/13/19,80.0,,
74535,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,815,15.0,A0,192 LIVINGSTON AVENUE,,10314.0,1.0,0.0,1.0,4000.0,1080.0,1955.0,1,A0,600000.0,8/19/19,555.5555555555555,,
74536,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,815,28.0,A5,199 GRAVES STREET,,10314.0,1.0,0.0,1.0,1333.0,1399.0,1988.0,1,A5,445000.0,1/4/19,318.08434596140097,,
74537,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,815,28.0,A5,199 GRAVES STREET,,10314.0,1.0,0.0,1.0,1333.0,1399.0,1988.0,1,A5,0.0,3/23/19,0.0,,
74538,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,815,35.0,A1,185 GRAVES STREET,,10314.0,1.0,0.0,1.0,4000.0,2478.0,1955.0,1,A1,725000.0,9/20/19,292.5746569814366,,
74539,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,815,128.0,A5,197 GRAVES STREET,,10314.0,1.0,0.0,1.0,1333.0,1399.0,1988.0,1,A5,0.0,9/5/19,0.0,,
74540,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,817,12.0,A5,186 WELLBROOK AVENUE,,10314.0,1.0,0.0,1.0,1334.0,1290.0,1990.0,1,A5,0.0,4/9/19,0.0,,
74541,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,818,3.0,A5,232 PORTAGE AVENUE,,10314.0,1.0,0.0,1.0,1760.0,1360.0,2002.0,1,A5,390390.0,3/28/19,287.0514705882353,,
74542,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,818,3.0,A5,232 PORTAGE AVENUE,,10314.0,1.0,0.0,1.0,1760.0,1360.0,2002.0,1,A5,560000.0,9/23/19,411.7647058823529,,
74543,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,819,20.0,A2,244 GRAVES STREET,,10314.0,1.0,0.0,1.0,4000.0,1000.0,1960.0,1,A2,0.0,4/12/19,0.0,,
74544,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,917,75.0,A0,95 BROWNING AVENUE,,10314.0,1.0,0.0,1.0,8400.0,1371.0,1960.0,1,A0,0.0,5/6/19,0.0,,
74545,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,918,142.0,A2,83 FOSTER AVE,,10314.0,1.0,0.0,1.0,5600.0,1215.0,1965.0,1,A2,0.0,2/7/19,0.0,,
74546,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,918,252.0,A9,65 MORSE AVENUE,,10314.0,1.0,0.0,1.0,6000.0,1524.0,1960.0,1,A9,0.0,5/31/19,0.0,,
74547,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,920,52.0,A2,105 PERU STREET,,10314.0,1.0,0.0,1.0,6000.0,1460.0,1955.0,1,A2,850000.0,1/24/19,582.1917808219179,,
74595,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS,1,1125,45.0,A5,45 MORNINGSTAR ROAD,,10303.0,1.0,0.0,1.0,1920.0,1000.0,2003.0,1,A5,451570.0,4/8/19,451.57,,
74596,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS,1,1127,18.0,A5,199 MORNINGSTAR ROAD,,10303.0,1.0,0.0,1.0,2750.0,1400.0,2000.0,1,A5,500.0,2/14/19,0.35714285714285715,,
